"col","row","z"
646,93,0
638,97,0
645.5,97,0
652,104,0
860,107,0
603.5,108.5,0
557,118,0
929.5,120.5,0
930.75,124,0.75
1040.7,124.67,0
797,125,0
810,127,0
761,128.5,0
767,129.5,0.5
740,132,0
668,136,0
928,136,0
1211.5,142.5,0
1071,151,0
1028.5,152.5,0
1309,153,0
743,157,0
1101,158,0.5
1333,161,0.5
1040.3,164.33,0
1356,164.5,0
919.45,164.27,1.8182
1036,166.5,0
699.25,167,0.75
1233,167,0
954,168,0
1104.7,175.33,0
803,179,0
922,179,0
997,182.75,0.75
1552.2,185.25,0
559,188,0
557,189,0
742.5,189.5,0
1119,189,0
572.5,190.33,1
597,190,0.5
874,190,0
1249,190,0
1643,191,0
1367.3,193.67,0
1612,196,0
1584,197,0
926.6,198.8,0.4
1584,199,0
734,201.5,0
1284,202.5,0.25
1418.5,201,0
527,202,0
1794.3,204.83,0
994,204.5,0
996,204.17,1
1098.2,204.6,0.8
1441,208,0
1643,209,0
887.71,209.36,1.7857
1441.7,212,1
1359,212,0
684.5,214.5,0
621,215,0
994,215.5,0
1640.5,215,0
627.33,217.17,0
1065.2,219.07,1.5
635,217,0.4
907,218.5,0
631,222,0
911,222,0
913,222,0
1258,224,0
1397.8,225.67,0
1305,225,0.5
961.83,228.26,0.3043
1032.5,227.25,0.75
1308.4,228,0
1472,227,0
1014,228,0
1102,228.5,0.75
1474,229,0
953.57,231.86,0.4286
988.67,236.17,0.6667
572,237,0.5
1650.5,237,0.5
911,243,0
1063.5,244,0
1183,244.5,0.5
630,248,0
1079,248,0.5
1507.3,248.33,0
1027,249,0
1503,254,0
1427,256,0
1065,259,0
1435.3,263.33,0
863.4,263.33,1.4
1565.4,266.62,0.75
1790,267,0
1744.3,270.14,0.4286
1485,270,0.5
703,271,0
1552,272.67,0.3333
1054.9,274,0.5714
1548,274,0
695,275.5,0
1157.9,278.17,0.8889
1166,276,0
1565,276,0.5
964.6,278.6,0.2
1274.7,283.38,0.9231
1621,287.71,0.7143
1359.2,288.28,1.24
1145,289.5,0
1780,289,0
739,290,0
1272,290,0
1041.3,291,1.8333
1331,292,0
1854,292,0
756.5,293.5,0
762,293.5,0
1331.3,294,0.6667
901.71,297,1.4286
714,300,0
1174,300,0
1322.8,302.5,1.25
714,302,0
1169.5,302,0
812,305.5,0.5
1165,306.71,0.2857
837,307.5,0
977,307,0
742,309,0
662,310,0
1007.2,311.2,1
1169,312,0
1255,316,0
1290.5,316.5,0.5
1301.5,317,0
1342,319,0
1576,319,0
1523.4,323.38,0.7692
1817.2,321.75,0.75
988.4,323.6,0.6
1207,327,0
780.5,328,0
1230.5,328,0
1175.2,329.5,0.3333
795,330.43,0.4286
1517,330,0
841,332,0
1211.6,332.55,1.1818
1646.7,333.67,0
1429,334,0
1399,335,0
1431,336,0
1213,337,0
1282,337,0
1399,337,0
579,338,0
993.2,340.6,0.8
1508.2,340,0.6
676,343,0
587,345,0
783,346,0
677.29,347,1.1429
870.5,349,0
1525.5,353,0
1587.3,355.33,1.5
1430.4,357.89,0.8947
501,358,0
610,358,0
1131,359,0
1491,359,0.5
999,361,0
1488,361,0
1491,361,0
1719,361,0
1716,362,0
911.5,363.25,0.75
1158.4,364.2,0.6
1242,364,0.5
1302,365,0
1022.7,368.08,0.6667
1351,369.5,0
1155.7,370.33,0
602,374,0
1039,374,0
1354,374.67,0
933.5,375.5,0.5
951.55,376.55,1
668,377.5,0.5
962.5,378.88,0.5
1029.2,379.45,0.9091
1081.5,378,0
1473.9,380.75,0.25
604,380,0.5
1307,380.43,0.4286
1701,381,0
1032,383,0
1293,386,0
1698.8,388.2,0.8
1228.2,392.5,1.3333
1230,392,0
1537,392,0
1284,393,0
1230,394,0
1283.5,395,1
1781.8,394,1.3333
506,397,0
1476,397.5,0
1020.3,400.33,0
779,401,0
781,401,0
1245.7,401.5,1.1667
1527,402,0
1719.3,402.57,0.4286
