"col","row","z"
1493,182,0
1165,195.2,0
1105,195,0
1412.7,195.9,2.2564
920.5,198.5,0
1137.2,198.75,0
1545,198,0
1405,201,0.5
1704.1,205.43,0
1175.9,207.94,0.9375
958.67,208.67,0
1934.1,210.88,1
1596,212,0
776,218,0
1861.7,217.33,0
785,220,0
1500,221,0
1502,221,0
2014,221,0
2421,222,1
906,223.5,0
961,224,0
1531.3,228.05,0.3333
2508.7,226,0.4286
2513.3,228,0.3333
768,230,0
1094.5,231,0
768,232,0
1146.3,233.08,0.9231
982.5,235.3,0
2090.9,233.41,1.2941
1957.2,234.75,0
1681,235,0
2271,235,0.5
1535.5,236,0
1697,236,0
1713,236,0
2409,236,0
545.21,239.58,0.3684
2541.5,237,0
1697,238,0
1727,239,0
2544.8,239,0.25
2546,241,0
1723,243.43,0.2857
2196.5,242,0
1425,244,0
2365,244,0
1182,245.5,0
1567,244.86,0.8571
1180,246,0
1575.8,246.2,1.2667
2037.2,247.54,1.5385
2369,246,0
2553,246,0
1825,247,0
2341.5,247.5,0
810,249,0
1185.7,250,0.1667
1825,249,0
2223.3,249.67,0
246,251.5,0
777,251,0
1392,251,0
244,252,0
1058,252,0
1352,252,0.3333
1580,253,0
1721,252,0
1723,252,0
2264,252,0
2400.9,253.36,1.0909
1582,255.25,0.25
2124,254,0
1428,256,0
1433.6,258.2,0
2617.5,257.5,0
813,258.5,0
1426,258,0
1428,258,0
2601.4,257.8,1.2
1117,260,0
1119.3,260.33,0.6667
1428,260,0
1542,261,0
2130,261,0
686.5,262,0
1339.5,261.42,0.9167
2124,261.67,0.8333
1346.5,263.5,0
2588.6,264.71,0.5
406,264,0
2650,264.25,0
1044,265.25,0.25
2033,265,0
263,266,0
1964,266,0
2026.2,268,0.625
1909,267.5,0
2641,267.5,0
1911,268.8,0.4
1992,268,0
1618.6,270.38,0.25
1967,269.82,0.5455
2012.3,268.24,1.9394
2126,269,0.5
1048,270,0
1099,271,0
1895.3,271.22,1.8889
1431.9,272,0.5714
546,273,0
2185.5,273,0
1869.9,271.95,2.5714
2454,274.75,0.75
546,275,0
1033,275,0
2667,275,0
1323.3,276.33,0
2227,276,0
1033,277,0
1379,278,0
1381,278,0
2209,279.5,0
2225,278,0
2227,278,0
2541.9,279.9,1.2
1788.2,278.4,1
2207,280,0.3333
1167,280,0
2227,280.25,1.25
2318.1,281,0.8889
2678,280,0
634.33,282.33,0
1842.4,284.2,0
2082.6,283,0.2857
2213.5,283,0
2554,282.75,0.75
744.5,285,0
746.5,286.5,0.5
2670,288,1
631,290,0
777,290,0
1450.4,291.29,0
2670,290,0
1175,292,0
2083,292.67,0
2216,292,0
1567,293,0
1935.7,293,0.1667
252,295,0
1685.5,295.5,0
2114,295,0
866.5,296,0.5
1413.2,297.53,1.6316
1449.6,297,1.75
2114,297.33,0.6667
1537,299,0
812,301,0
1913,301,0.5
1477,302,0
2624,302,0.5
245,303,0
1921,303,0
2308,303,0
2409,304.2,1.2
2624,304,0
2626.7,304,0.3333
245,305,0
1855.5,305,0
2500,305,0.5
2502,305,0
381,306.5,0
771.5,306.5,0
1181,306,0
1281.3,306,0.3333
2310,307,0
2387,307.5,0
1611.7,309.17,0
2011,309,0.5
2013,309,0
1758.8,310.5,1.25
1841,310,0
492.5,311.5,0
1616,311.5,0
2319,311,0
2623.3,313.57,0.5714
2278,316.67,0.3333
1093.8,317.2,0.6
2608,317,0
1745.5,319.36,0.9091
2402.6,318.8,0
2183,319,0.5
2236.1,320,0.4286
2610,319,0
1306.6,321.64,0.4545
1590.5,321,0.5
488.71,324.29,3.3548
1560.4,323.88,0.375
1621,322,0
